"","LAT_REL","LONG_REL","LAT_REC","LONG_REC","TAG_NUMBER","PROGRAM","RELDT","RECDT","DAL","INDEX","REC_YEAR","REL_AREA","REC_AREA","REL_MONTH","REC_MONTH","REL_YEAR","DISTANCE","SPEED","COUNT","REC_REGION","REL_REGION","BEARING","dir.binned"
"1434",54.57572,-165.11322,55.78333333,-163.85,1986,"FIT","4/22/2002","9/10/2002",141,1442,2002,517,509,4,9,2002,156.680374130613,1.11120832716747,1,"EBS","EBS",30.8474732990397,"30"
"1435",54.57572,-165.11322,55.99716667,-163.4638333,1958,"FIT","4/22/2002","8/26/2002",126,1443,2002,517,509,4,8,2002,189.790346561895,1.50627259176107,1,"EBS","EBS",33.4529810440348,"30"
"1436",54.57572,-165.11322,56.15,-163.9333333,1949,"FIT","4/22/2002","9/18/2002",149,1444,2002,517,509,4,9,2002,190.561099455791,1.27893355339457,1,"EBS","EBS",23.0699349582137,"30"
"1437",54.57572,-165.11322,56.25,-164.05,1968,"FIT","4/22/2002","8/17/2002",117,1445,2002,517,509,4,8,2002,198.183971212981,1.69388009583744,1,"EBS","EBS",19.8198908163404,"30"
"1438",54.57572,-165.11322,56.3,-164.8333333,1929,"FIT","4/22/2002","9/3/2002",134,1446,2002,517,509,4,9,2002,192.781999991361,1.43867164172658,1,"EBS","EBS",5.26019209359555,"0"
"1439",54.77767,-165.14059,55.16666667,-164.1666667,2019,"FIT","1/1/2003","2/19/2003",49,1511,2003,517,509,1,2,2003,75.9270864332503,1.54953237618878,1,"EBS","EBS",55.1668034336926,"60"
"1440",54.75464,-165.1747417,54.91666669,-164.7666667,2588,"FIT","1/4/2003","1/23/2003",19,1567,2003,517,509,1,1,2003,31.8255721127027,1.67503011119488,1,"EBS","EBS",55.4169389560262,"60"
"1441",54.75293333,-165.17297,55.05,-164.7666667,2592,"FIT","1/4/2003","2/28/2003",55,1569,2003,517,509,1,2,2003,42.1067586670119,0.765577430309307,1,"EBS","EBS",38.1819241648067,"30"
"1442",54.748895,-165.1782217,55.11666667,-164.35,2411,"FIT","1/4/2003","2/19/2003",46,1571,2003,517,509,1,2,2003,67.0418985187111,1.45743257649372,1,"EBS","EBS",52.2999415288689,"60"
"1443",54.75533667,-165.1760483,55.16666667,-164.1666667,2412,"FIT","1/4/2003","2/19/2003",46,1572,2003,517,509,1,2,2003,79.2281921070915,1.72235200232808,1,"EBS","EBS",54.6334544801652,"60"
"1444",54.74589667,-165.1666117,56.36666667,-164.5333334,2576,"FIT","1/4/2003","9/1/2003",240,1577,2003,517,509,1,9,2003,184.81656908196,0.7700690378415,1,"EBS","EBS",12.4595986693634,"0"
"1445",54.56932,-165.2087567,54.61666667,-164.9,2713,"FIT","2/8/2003","2/13/2003",5,1652,2003,517,509,2,2,2003,20.642268419912,4.12845368398241,1,"EBS","EBS",75.1753024289032,"90"
"1446",54.53369167,-165.1778067,54.63333333,-164.95,3035,"FIT","2/8/2003","2/12/2003",4,1654,2003,517,509,2,2,2003,18.438162928515,4.60954073212876,1,"EBS","EBS",52.9559141587754,"60"
"1447",54.57886,-165.2669317,54.68333334,-164.8,2898,"FIT","2/8/2003","2/18/2003",10,1665,2003,517,509,2,2,2003,32.3192177533308,3.23192177533308,1,"EBS","EBS",68.8664699783682,"60"
"1448",54.57006,-165.2485833,54.68333334,-164.8333333,2805,"FIT","2/8/2003","2/14/2003",6,1667,2003,517,509,2,2,2003,29.6358754942282,4.93931258237137,1,"EBS","EBS",64.7697487292066,"60"
"1449",54.512515,-165.2164083,54.68333334,-164.7,3015,"FIT","2/8/2003","2/12/2004",369,1669,2004,517,509,2,2,2003,38.4130192221054,0.104100323095137,1,"EBS","EBS",60.2739500855583,"60"
"1450",54.53499833,-165.17552,54.69999999,-164.7666667,3048,"FIT","2/8/2003","2/14/2003",6,1671,2003,517,509,2,2,2003,32.1710652996108,5.36184421660181,1,"EBS","EBS",55.1243655297361,"60"
"1451",54.57808667,-165.1938767,54.7055,-164.9483333,2699,"FIT","2/8/2003","2/15/2003",7,1673,2003,517,509,2,2,2003,21.271621362998,3.03880305185686,1,"EBS","EBS",48.1176458170756,"60"
"1452",54.53749667,-165.1820383,54.71666664,-164.8666667,3089,"FIT","2/8/2003","2/17/2003",9,1674,2003,517,509,2,2,2003,28.5073173538439,3.16747970598265,1,"EBS","EBS",45.5380317565258,"60"
"1453",54.60281167,-165.2409167,54.71666664,-164.8333333,2419,"FIT","2/8/2003","2/13/2003",5,1675,2003,517,509,2,2,2003,29.1973624136744,5.83947248273487,1,"EBS","EBS",64.2227023129857,"60"
"1454",54.58464,-165.2809433,54.72466666,-164.802,2977,"FIT","2/8/2003","2/17/2003",9,1676,2003,517,509,2,2,2003,34.6197335038117,3.84663705597908,1,"EBS","EBS",63.1887079459674,"60"
"1455",54.57895,-165.2667233,54.7265,-164.9703333,2879,"FIT","2/8/2003","2/11/2003",3,1677,2003,517,509,2,2,2003,25.2142144661386,8.40473815537952,1,"EBS","EBS",49.288077684038,"60"
"1456",54.55372167,-165.2229733,54.73149997,-164.735,2922,"FIT","2/8/2003","2/25/2003",17,1678,2003,517,509,2,2,2003,37.2041638528963,2.18848022664096,1,"EBS","EBS",57.8064177996401,"60"
"1457",54.56641667,-165.2072133,54.73333333,-164.8166667,2752,"FIT","2/8/2003","2/16/2003",8,1679,2003,517,509,2,2,2003,31.3172979656386,3.91466224570482,1,"EBS","EBS",53.5465583807743,"60"
"1458",54.57364833,-165.1806933,54.73333335,-164.75,2624,"FIT","2/8/2003","2/15/2003",7,1681,2003,517,509,2,2,2003,32.9961414236276,4.71373448908966,1,"EBS","EBS",57.3448988242226,"60"
"1459",54.57302167,-165.2220283,54.75,-164.85,2755,"FIT","2/8/2003","2/15/2003",7,1683,2003,517,509,2,2,2003,31.0560971283655,4.43658530405222,1,"EBS","EBS",50.5642262101788,"60"
"1460",54.51872,-165.198705,54.78333333,-164.6833333,3063,"FIT","2/8/2003","3/6/2003",26,1685,2003,517,509,2,3,2003,44.4329734188592,1.70896051610997,1,"EBS","EBS",48.4122512380212,"60"
"1461",54.559515,-165.1957017,54.78333336,-164.9166667,2630,"FIT","2/8/2003","2/27/2004",384,1686,2004,517,509,2,2,2003,30.7380668004108,0.0800470489594031,1,"EBS","EBS",35.7886581015529,"30"
"1462",54.51959,-165.1948833,54.78566664,-164.6761667,3026,"FIT","2/8/2003","2/25/2003",17,1688,2003,517,509,2,2,2003,44.7016254324834,2.62950737838137,1,"EBS","EBS",48.4382790926525,"60"
"1463",54.57849333,-165.267965,54.80000001,-164.6666667,2996,"FIT","2/8/2003","2/14/2003",6,1689,2003,517,509,2,2,2003,45.9519812472967,7.65866354121612,1,"EBS","EBS",57.4895414605509,"60"
"1464",54.56053167,-165.1946133,54.80000001,-164.7833334,2627,"FIT","2/8/2003","2/16/2003",8,1690,2003,517,509,2,2,2003,37.6077627624018,4.70097034530023,1,"EBS","EBS",44.7968213800678,"30"
"1465",54.52284833,-165.1803833,54.81666666,-164.8666667,3065,"FIT","2/8/2003","3/5/2003",25,1692,2003,517,509,2,3,2003,38.4633394586219,1.53853357834488,1,"EBS","EBS",31.6931897543451,"30"
"1466",54.6014,-165.2779867,54.83333331,-164.6333333,2836,"FIT","2/8/2003","2/19/2003",11,1694,2003,517,509,2,2,2003,48.9124297242154,4.44658452038322,1,"EBS","EBS",58.0821020309163,"60"
"1467",54.57891,-165.266795,54.83333331,-164.75,2812,"FIT","2/8/2003","2/14/2003",6,1695,2003,517,509,2,2,2003,43.7250253164479,7.28750421940799,1,"EBS","EBS",49.5660410057974,"60"
"1468",54.57225167,-165.2530817,54.83333331,-164.75,2801,"FIT","2/8/2003","2/14/2003",6,1696,2003,517,509,2,2,2003,43.5484634045651,7.25807723409418,1,"EBS","EBS",48.0714124650549,"60"
"1469",54.56038667,-165.1943633,54.84249997,-164.7738333,2782,"FIT","2/8/2003","3/9/2003",29,1697,2003,517,509,2,3,2003,41.4875691598709,1.430605833099,1,"EBS","EBS",40.739767616205,"30"
"1470",54.53400833,-165.1729367,54.85,-164.8,3069,"FIT","2/8/2003","3/17/2003",37,1698,2003,517,509,2,3,2003,42.6101173722965,1.15162479384585,1,"EBS","EBS",34.2988274496391,"30"
"1471",54.56645,-165.2117117,54.86666667,-164.85,2769,"FIT","2/8/2003","2/23/2003",15,1701,2003,517,509,2,2,2003,40.7459336855528,2.71639557903685,1,"EBS","EBS",34.8354154403044,"30"
"1472",54.53363167,-165.17845,54.88833332,-164.585,3050,"FIT","2/8/2003","2/25/2005",748,1702,2005,517,509,2,2,2003,54.9731924748042,0.0734935728272783,1,"EBS","EBS",44.025284311276,"30"
"1473",54.54204,-165.1918,54.90833331,-164.7583333,2943,"FIT","2/8/2003","3/23/2003",43,1703,2003,517,509,2,3,2003,49.4226946949677,1.14936499290623,1,"EBS","EBS",34.3486502129291,"30"
"1474",54.52927833,-165.1659383,54.91666669,-164.65,3066,"FIT","2/8/2003","2/15/2003",7,1704,2003,517,509,2,2,2003,54.4496962990384,7.77852804271977,1,"EBS","EBS",37.5663754055394,"30"
"1475",54.60008667,-165.2707,54.9405,-164.931,2720,"FIT","2/8/2003","2/16/2006",1104,1706,2006,517,509,2,2,2003,43.7489507424381,0.0396276727739476,1,"EBS","EBS",29.9265760238992,"30"
"1476",54.59098667,-165.2190517,54.94083333,-164.7496666,2502,"FIT","2/8/2003","3/20/2003",40,1707,2003,517,509,2,3,2003,49.2895421909345,1.23223855477336,1,"EBS","EBS",37.741251602947,"30"
"1477",54.51531,-165.209055,54.94999999,-164.7666667,3184,"FIT","2/8/2003","2/12/2004",369,1708,2004,517,509,2,2,2003,56.1570941069083,0.152187246902191,1,"EBS","EBS",30.4389588410572,"30"
"1478",54.54222333,-165.194015,54.95,-164.55,2901,"FIT","2/8/2003","3/6/2003",26,1709,2003,517,509,2,3,2003,61.4857082323785,2.36483493201456,1,"EBS","EBS",42.3517419891649,"30"
"1479",54.53605833,-165.1792817,54.96666664,-164.4,3041,"FIT","2/8/2003","3/17/2004",403,1710,2004,517,509,2,3,2003,69.3931512106149,0.172191442209963,1,"EBS","EBS",46.2448422398874,"60"
"1480",54.58015167,-165.2353033,54.98333335,-164.4833333,2732,"FIT","2/8/2003","3/4/2003",24,1711,2003,517,509,2,3,2003,65.9937201534263,2.7497383397261,1,"EBS","EBS",47.0852415673772,"60"
"1481",54.57364833,-165.1806933,54.98333335,-164.4833333,2602,"FIT","2/8/2003","3/4/2003",24,1712,2003,517,509,2,3,2003,63.9793705825502,2.66580710760626,1,"EBS","EBS",44.4711065189002,"30"
"1482",54.595225,-165.28927,55,-164.3166667,2965,"FIT","2/8/2003","3/18/2003",38,1714,2003,517,509,2,3,2003,77.0918699595542,2.02873341998827,1,"EBS","EBS",54.1725123839167,"60"
"1483",54.54728167,-165.21201,55,-164.4666667,2946,"FIT","2/8/2003","2/14/2003",6,1715,2003,517,509,2,2,2003,69.5729468277529,11.5954911379588,1,"EBS","EBS",43.5200279783116,"30"
"1484",54.54728167,-165.21201,55,-164.3833333,2968,"FIT","2/8/2003","3/4/2003",24,1716,2003,517,509,2,3,2003,73.3729356380761,3.0572056515865,1,"EBS","EBS",46.5548568734139,"60"
"1485",54.60247833,-165.23933,55.01666667,-164.3333333,2505,"FIT","2/8/2003","3/3/2003",23,1717,2003,517,509,2,3,2003,74.2908282603351,3.23003601131892,1,"EBS","EBS",51.5754751807787,"60"
"1486",54.55856667,-165.180095,55.03333334,-164.2833333,2674,"FIT","2/8/2003","4/1/2004",418,1718,2004,517,509,2,4,2003,78.2293542769041,0.187151565255752,1,"EBS","EBS",47.4365735101146,"60"
"1487",54.58428167,-165.2072067,55.05,-164.9833333,2485,"FIT","2/8/2003","3/5/2003",25,1719,2003,517,509,2,3,2003,53.8042310406313,2.15216924162525,1,"EBS","EBS",15.4812880859981,"30"
"1488",54.578225,-165.194365,55.06666667,-164.2166667,2603,"FIT","2/8/2003","3/3/2003",23,1721,2003,517,509,2,3,2003,83.0991831463011,3.61300796288266,1,"EBS","EBS",49.0689446043389,"60"
"1489",54.58346,-165.241715,55.1,-164.1666667,2764,"FIT","2/8/2003","2/8/2004",365,1722,2004,517,509,2,2,2003,89.8687981239556,0.246215885271111,1,"EBS","EBS",50.1577626194639,"60"
"1490",54.56932,-165.2087567,55.11666667,-164.5333334,2765,"FIT","2/8/2003","2/7/2006",1095,1723,2006,517,509,2,2,2003,74.8018162421193,0.0683121609517071,1,"EBS","EBS",35.395484973834,"30"
"1491",54.53075333,-165.165255,55.18333334,-164.1666667,3029,"FIT","2/8/2003","4/22/2004",439,1724,2004,517,509,2,4,2003,96.9009053486271,0.220730991682522,1,"EBS","EBS",41.3734886644952,"30"
"1492",54.60945833,-165.2579717,55.2,-164.3666667,2457,"FIT","2/8/2003","2/24/2003",16,1725,2003,517,509,2,2,2003,87.1223863877645,5.44514914923528,1,"EBS","EBS",40.9493054761778,"30"
"1493",54.60323,-165.2811717,55.51666665,-163.5833333,2881,"FIT","2/8/2003","1/22/2004",348,1731,2004,517,509,2,1,2003,148.687880378425,0.427264024075935,1,"EBS","EBS",46.7888476184124,"60"
"1494",54.574335,-165.2593833,55.55833334,-163.8866667,2975,"FIT","2/8/2003","8/28/2003",201,1733,2003,517,509,2,8,2003,140.319565791034,0.698107292492707,1,"EBS","EBS",38.6174470288298,"30"
"1495",54.59731833,-165.2871217,55.58333331,-163.45,2825,"FIT","2/8/2003","2/12/2003",4,1734,2003,517,509,2,2,2003,160.640335061409,40.1600837653524,1,"EBS","EBS",46.8351152149589,"60"
"1496",54.57021,-165.1798417,55.81666666,-163.9,2642,"FIT","2/8/2003","4/28/2006",1175,1736,2006,517,509,2,4,2003,160.925459982946,0.136957838283359,1,"EBS","EBS",30.3718678143854,"30"
"1497",54.56661833,-165.20914,56.04666667,-163.695,2708,"FIT","2/8/2003","9/16/2003",220,1740,2003,517,509,2,9,2003,190.766345217534,0.867119750988789,1,"EBS","EBS",30.2084398314908,"30"
"1498",54.55856667,-165.180095,56.13333334,-163.95,2661,"FIT","2/8/2003","1/29/2004",355,1743,2004,517,509,2,1,2003,191.895550849666,0.540550847463847,1,"EBS","EBS",23.9456591407944,"30"
"1499",54.534145,-165.1848467,54.67666662,-164.9053333,3383,"FIT","2/9/2003","2/25/2003",16,1836,2003,517,509,2,2,2003,24.0404543380026,1.50252839612516,1,"EBS","EBS",48.6414757734512,"60"
"1500",54.53797833,-165.1825883,54.67733333,-164.8583333,3310,"FIT","2/9/2003","2/22/2003",13,1837,2003,517,509,2,2,2003,26.0698673689271,2.00537441299439,1,"EBS","EBS",53.423022150105,"60"
"1501",54.57841167,-165.1892833,54.69999999,-164.7166666,3231,"FIT","2/9/2003","2/14/2003",5,1840,2003,517,509,2,2,2003,33.3823325247797,6.67646650495595,1,"EBS","EBS",66.0328702890954,"60"
"1502",54.56254333,-165.23476,54.71666667,-164.8333333,3133,"FIT","2/9/2003","2/15/2003",6,1841,2003,517,509,2,2,2003,31.0824797907113,5.18041329845189,1,"EBS","EBS",56.4384489056077,"60"
"1503",54.54562,-165.2059267,54.73333335,-164.7666667,3118,"FIT","2/9/2003","2/15/2003",6,1842,2003,517,509,2,2,2003,35.2278067606038,5.8713011267673,1,"EBS","EBS",53.5569113714506,"60"
"1504",54.55601667,-165.1814417,54.75,-164.9166667,3023,"FIT","2/9/2003","2/16/2003",7,1845,2003,517,509,2,2,2003,27.5381692809921,3.93402418299888,1,"EBS","EBS",38.29640983028,"30"
"1505",54.57376667,-165.2536367,54.79000003,-164.7769444,3495,"FIT","2/9/2003","2/22/2003",13,1846,2003,517,509,2,2,2003,39.0476903232013,3.0036684864001,1,"EBS","EBS",51.8808077021395,"60"
"1506",54.60787333,-165.2538917,54.80833334,-164.766,3257,"FIT","2/9/2003","2/16/2003",7,1847,2003,517,509,2,2,2003,38.5609431958926,5.5087061708418,1,"EBS","EBS",54.5808340909253,"60"
"1507",54.602045,-165.2821417,54.81666666,-164.8666667,3161,"FIT","2/9/2003","3/15/2003",34,1848,2003,517,509,2,3,2003,35.8879337175969,1.05552746228226,1,"EBS","EBS",48.1985838214384,"60"
"1508",54.56887333,-165.1806833,54.81666666,-164.7333333,3271,"FIT","2/9/2003","2/13/2003",4,1849,2003,517,509,2,2,2003,39.9118159680485,9.97795399201212,1,"EBS","EBS",46.2169622707001,"60"
"1509",54.55802333,-165.1817617,54.83333331,-164.75,3011,"FIT","2/9/2003","2/14/2003",5,1851,2003,517,509,2,2,2003,41.4032416160163,8.28064832320325,1,"EBS","EBS",42.1870144179767,"30"
"1510",54.59030167,-165.21858,54.85000002,-164.65,3224,"FIT","2/9/2003","2/17/2003",8,1854,2003,517,509,2,2,2003,46.670166100337,5.83377076254212,1,"EBS","EBS",51.6625542849223,"60"
"1511",54.56074,-165.1961583,54.88333333,-164.9666666,3003,"FIT","2/9/2003","2/15/2003",6,1855,2003,517,509,2,2,2003,38.8359942343885,6.47266570573142,1,"EBS","EBS",22.3357863845791,"30"
"1512",54.59157333,-165.2914667,54.88333333,-164.65,3359,"FIT","2/9/2003","2/16/2003",7,1856,2003,517,509,2,2,2003,52.554335281147,7.507762183021,1,"EBS","EBS",51.7677809029263,"60"
"1513",54.61434833,-165.2676817,54.88333333,-164.6,3275,"FIT","2/9/2003","3/7/2004",392,1857,2004,517,509,2,3,2003,52.3932518762633,0.133656254786386,1,"EBS","EBS",55.0844855276272,"60"
"1514",54.534755,-165.1878167,54.89999998,-164.9666666,3351,"FIT","2/9/2003","2/16/2003",7,1859,2003,517,509,2,2,2003,43.0837955781111,6.15482793973015,1,"EBS","EBS",19.2763077716158,"30"
"1515",54.60818,-165.25418,54.89999998,-164.8,3246,"FIT","2/9/2003","2/13/2003",4,1860,2003,517,509,2,2,2003,43.7079025837168,10.9269756459292,1,"EBS","EBS",41.9287913829614,"30"
"1516",54.57796,-165.1909283,54.91666669,-164.7833334,3221,"FIT","2/9/2003","3/10/2003",29,1862,2003,517,509,2,3,2003,45.9405310871982,1.58415624438615,1,"EBS","EBS",34.7826643074847,"30"
"1517",54.56074,-165.1961583,54.93333334,-164.9166667,3186,"FIT","2/9/2003","4/6/2004",422,1863,2004,517,509,2,4,2003,45.2132684207357,0.107140446494634,1,"EBS","EBS",23.410630096517,"30"
"1518",54.536215,-165.1888917,54.96666664,-164.8,3325,"FIT","2/9/2003","3/15/2004",400,1864,2004,517,509,2,3,2003,54.0655009707575,0.135163752426894,1,"EBS","EBS",27.5374170486081,"30"
"1519",54.59958833,-165.211755,54.96800005,-164.3676667,3439,"FIT","2/9/2003","2/17/2003",8,1865,2003,517,509,2,2,2003,68.0518516911985,8.50648146139981,1,"EBS","EBS",52.8786573907153,"60"
"1520",54.55778833,-165.180015,54.97516662,-164.9703333,3191,"FIT","2/9/2003","2/15/2003",6,1866,2003,517,509,2,2,2003,48.3826473986517,8.06377456644195,1,"EBS","EBS",16.1628504057372,"30"
"1521",54.58356167,-165.2054517,54.98333333,-164.8666667,3270,"FIT","2/9/2003","2/14/2003",5,1867,2003,517,509,2,2,2003,49.5535248950812,9.91070497901624,1,"EBS","EBS",26.0443194778454,"30"
"1522",54.55651,-165.22786,54.98333333,-164.8666667,3392,"FIT","2/9/2003","2/14/2003",5,1868,2003,517,509,2,2,2003,52.8953835455813,10.5790767091163,1,"EBS","EBS",26.0195533405883,"30"
"1523",54.536215,-165.1888917,54.98333333,-164.8666667,3322,"FIT","2/9/2003","2/14/2003",5,1869,2003,517,509,2,2,2003,53.922260807314,10.7844521614628,1,"EBS","EBS",22.5788033641011,"30"
"1524",54.58369167,-165.2053767,54.98333333,-164.7666667,3206,"FIT","2/9/2003","3/28/2003",47,1870,2003,517,509,2,3,2003,52.6863088394394,1.12098529445616,1,"EBS","EBS",32.3352462302967,"30"
"1525",54.594045,-165.2241267,55,-164.8,3483,"FIT","2/9/2003","3/5/2004",390,1871,2004,517,509,2,3,2003,52.7854230845277,0.135347238678276,1,"EBS","EBS",31.059424850259,"30"
"1526",54.59775667,-165.2154567,55.01666667,-164.35,3407,"FIT","2/9/2003","2/20/2003",11,1872,2003,517,509,2,2,2003,72.6041253235661,6.6003750294151,1,"EBS","EBS",49.974280086609,"60"
"1527",54.57821,-165.1902667,55.01666667,-164.35,3240,"FIT","2/9/2003","3/1/2003",20,1873,2003,517,509,2,3,2003,72.8202345666426,3.64101172833213,1,"EBS","EBS",47.8489696660826,"60"
"1528",54.59245333,-165.2186467,55.05,-164.2166667,3218,"FIT","2/9/2003","2/24/2003",15,1875,2003,517,509,2,2,2003,82.1105985783272,5.47403990522181,1,"EBS","EBS",51.5991470149654,"60"
"1529",54.56074667,-165.231215,55.05,-164.3166667,3150,"FIT","2/9/2003","3/21/2003",40,1876,2003,517,509,2,3,2003,80.1533058707668,2.00383264676917,1,"EBS","EBS",47.132419261281,"60"
"1530",54.554285,-165.225165,55.0505,-164.3055,3388,"FIT","2/9/2003","6/17/2003",128,1877,2003,517,509,2,6,2003,80.9251529181541,0.632227757173079,1,"EBS","EBS",46.8901881018929,"60"
"1531",54.55778833,-165.180015,55.06666667,-164.3166667,3280,"FIT","2/9/2003","2/17/2003",8,1878,2003,517,509,2,2,2003,79.3087411716701,9.91359264645876,1,"EBS","EBS",44.3524058635082,"30"
"1532",54.59192833,-165.2934683,55.06666667,-164.7333333,3342,"FIT","2/9/2003","2/24/2003",15,1879,2003,517,509,2,2,2003,63.9426953695931,4.26284635797287,1,"EBS","EBS",34.200771489588,"30"
"1533",54.55601667,-165.1814417,55.07221667,-164.49445,3287,"FIT","2/9/2003","2/22/2004",378,1880,2004,517,509,2,2,2003,72.4749121972974,0.191732571950522,1,"EBS","EBS",37.4835772573088,"30"
"1534",54.582455,-165.2827133,55.08333334,-164.8833333,3363,"FIT","2/9/2003","2/18/2003",9,1881,2003,517,509,2,2,2003,61.3805226099906,6.82005806777673,1,"EBS","EBS",24.6665825405371,"30"
"1535",54.59628167,-165.2184733,55.1,-164.3,3408,"FIT","2/9/2003","2/22/2003",13,1883,2003,517,509,2,2,2003,81.393872267362,6.26106709748939,1,"EBS","EBS",46.3914502590372,"60"
"1536",54.58399667,-165.2806167,55.11666667,-163.9833333,3354,"FIT","2/9/2003","3/6/2003",25,1884,2003,517,509,2,3,2003,102.269461046429,4.09077844185718,1,"EBS","EBS",54.5027284689695,"60"
"1537",54.55674,-165.1807617,55.11666667,-164.3666667,3017,"FIT","2/9/2003","2/21/2003",12,1885,2003,517,509,2,2,2003,81.3707978031645,6.78089981693037,1,"EBS","EBS",39.9399458855003,"30"
"1538",54.58998333,-165.22881,55.11666667,-163.9833333,3411,"FIT","2/9/2003","1/21/2004",346,1886,2004,517,509,2,1,2003,99.1769934271277,0.286638709326959,1,"EBS","EBS",53.6992493047294,"60"
"1539",54.58369167,-165.2053767,55.13333334,-164.05,3237,"FIT","2/9/2003","5/22/2004",468,1887,2004,517,509,2,5,2003,96.1697178266273,0.205490850056896,1,"EBS","EBS",50.4260959611249,"60"
"1540",54.55697333,-165.182575,55.16666667,-164.1833333,3009,"FIT","2/9/2003","2/23/2003",14,1889,2003,517,509,2,2,2003,93.3990748561251,6.67136248972322,1,"EBS","EBS",43.3275754397065,"30"
"1541",54.60716833,-165.249485,55.18333334,-164.0833333,3211,"FIT","2/9/2003","4/16/2003",66,1890,2003,517,509,2,4,2003,98.5476076496493,1.49314557044923,1,"EBS","EBS",49.3318865786138,"60"
"1542",54.59192833,-165.2934683,55.205,-164.1466667,3396,"FIT","2/9/2003","1/12/2004",337,1891,2004,517,509,2,1,2003,100.351505185661,0.297778947138459,1,"EBS","EBS",47.0862476145114,"60"
"1543",54.59044333,-165.2939433,55.26666668,-164.1,3353,"FIT","2/9/2003","2/13/2004",369,1892,2004,517,509,2,2,2003,107.353571607196,0.290931088366386,1,"EBS","EBS",45.4118974183004,"60"
"1544",54.59628167,-165.2184733,55.71666667,-164.8333333,3482,"FIT","2/9/2003","2/15/2003",6,1893,2003,517,509,2,2,2003,127.121109967575,21.1868516612625,1,"EBS","EBS",11.1106381453861,"0"
"1545",54.50101167,-165.0175367,54.50216663,-164.9501666,6852,"FIT","2/16/2003","9/3/2003",199,2872,2003,517,509,2,9,2003,4.36646028217755,0.0219420114682289,1,"EBS","EBS",88.3089396633883,"90"
"1546",54.51431167,-165.022645,54.83333331,-164.8333333,6815,"FIT","2/16/2003","2/21/2004",370,2884,2004,517,509,2,2,2003,37.5540150655051,0.101497338014879,1,"EBS","EBS",18.9385019919177,"30"
"1547",54.50037667,-165.0137183,54.98333335,-164.3666667,6833,"FIT","2/16/2003","3/15/2004",393,2888,2004,517,509,2,3,2003,68.0214386357458,0.173082541057877,1,"EBS","EBS",37.7178917550273,"30"
"1548",54.55875,-165.180015,55,-164.4833333,2616,"FIT","2/16/2003","4/6/2003",49,2889,2003,517,509,2,4,2003,66.4995851560252,1.35713439093929,1,"EBS","EBS",42.3201079899268,"30"
"1549",54.52215,-165.0280317,55.05,-164.6166667,6803,"FIT","2/16/2003","3/10/2003",22,2895,2003,517,509,2,3,2003,64.4444905355616,2.92929502434371,1,"EBS","EBS",24.1978656179927,"30"
"1550",54.58782833,-165.2505233,55.15000001,-164.2,2844,"FIT","2/16/2003","3/11/2003",23,2901,2003,517,509,2,3,2003,92.0060678097166,4.00026381781377,1,"EBS","EBS",47.0783442059334,"60"
"1551",54.60199667,-165.2403917,55.16666667,-164.2,2536,"FIT","2/16/2003","3/27/2003",39,2902,2003,517,509,2,3,2003,91.7022573152632,2.35133993116059,1,"EBS","EBS",46.663607828132,"60"
"1552",54.517595,-165.0254017,55.63333333,-163.5666667,6895,"FIT","2/16/2003","2/22/2004",371,2904,2004,517,509,2,2,2003,155.265342609528,0.418504966602501,1,"EBS","EBS",36.8123524278195,"30"
"1553",54.52198167,-165.0279683,55.66666669,-163.5,6879,"FIT","2/16/2003","1/28/2004",346,2905,2004,517,509,2,1,2003,160.4763083964,0.463804359527168,1,"EBS","EBS",37.3713328292168,"30"
"1554",54.69618833,-165.1137917,54.78333336,-164.7,6164,"FIT","3/31/2003","3/9/2004",344,2953,2004,517,509,3,3,2003,28.3619198016829,0.0824474412839618,1,"EBS","EBS",69.9575483594608,"60"
"1555",54.69618833,-165.1137917,55.01666667,-164.7666667,6171,"FIT","3/31/2003","4/5/2003",5,2956,2003,517,509,3,4,2003,42.0683876498013,8.41367752996026,1,"EBS","EBS",31.942903537594,"30"
"1556",54.68378167,-165.1255633,55.15000001,-164.0833333,6175,"FIT","3/31/2003","1/21/2004",296,2957,2004,517,509,3,1,2003,84.6181162227684,0.285872014266109,1,"EBS","EBS",52.1066833468245,"60"
"1557",54.65736333,-165.1008233,54.64999998,-164.9166667,7074,"FIT","11/19/2003","2/13/2004",86,3005,2004,517,509,11,2,2003,11.9144538262864,0.138540160770772,1,"EBS","EBS",93.9537063732797,"90"
"1558",54.66553,-165.1016667,54.69999999,-164.85,7079,"FIT","11/19/2003","2/17/2005",456,3008,2005,517,509,11,2,2003,16.6793662721135,0.036577557614284,1,"EBS","EBS",76.6709937947354,"90"
"1559",54.64917833,-165.0998367,54.7256667,-164.8128334,7052,"FIT","11/19/2003","2/15/2004",88,3009,2004,517,509,11,2,2003,20.3735209166659,0.23151728314393,1,"EBS","EBS",65.2476755964576,"60"
"1560",54.75012333,-165.20441,54.94999999,-164.9983333,7161,"FIT","11/19/2003","11/30/2004",377,3013,2004,517,509,11,11,2003,25.890029695844,0.0686738188218674,1,"EBS","EBS",30.6923086279096,"30"
"1561",54.67378833,-165.1032133,54.95499998,-164.8906667,7102,"FIT","11/19/2003","2/1/2004",74,3014,2004,517,509,11,2,2003,34.1567976089314,0.461578346066641,1,"EBS","EBS",23.5342900840503,"30"
