year,country,vessel_number,vessel_name,cruise_number,area_code,geographic_area_name,council_sablefish_management_area,species_code,common_name,sex,length,rpn,rpw,last_modified_date,akfin_load_date
1993,United States,81,Ocean Prowler,199301,28,Shumagin Gully,Western Gulf of Alaska,21720,Pacific cod,1,69,40.7064019459817,122.653944559947,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,28,Shumagin Gully,Western Gulf of Alaska,21720,Pacific cod,1,71,8.5799178798059,26.7672563968982,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,28,Shumagin Gully,Western Gulf of Alaska,21720,Pacific cod,2,51,89.9927217717693,272.075145516792,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,28,Shumagin Gully,Western Gulf of Alaska,21720,Pacific cod,2,52,40.7064019459817,122.653944559947,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,28,Shumagin Gully,Western Gulf of Alaska,21720,Pacific cod,2,55,40.7064019459817,122.653944559947,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,28,Shumagin Gully,Western Gulf of Alaska,21720,Pacific cod,2,57,49.2863198257876,149.421200956845,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,28,Shumagin Gully,Western Gulf of Alaska,21720,Pacific cod,2,58,81.4128038919634,245.307889119894,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,28,Shumagin Gully,Western Gulf of Alaska,21720,Pacific cod,2,59,171.405525663733,517.383034636686,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,28,Shumagin Gully,Western Gulf of Alaska,21720,Pacific cod,2,60,162.825607783927,490.615778239788,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,28,Shumagin Gully,Western Gulf of Alaska,21720,Pacific cod,2,61,171.405525663733,517.383034636686,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,28,Shumagin Gully,Western Gulf of Alaska,21720,Pacific cod,2,62,40.7064019459817,122.653944559947,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,1,44,24.0520849021764,89.9277404768224,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,1,45,24.0520849021764,89.9277404768224,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,1,48,48.1041698043528,179.855480953645,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,1,50,24.0520849021764,89.9277404768224,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,1,51,311.308260199087,1150.54082112968,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,1,52,120.260424510882,449.638702384112,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,1,53,503.724939416498,1869.96274494426,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,1,54,766.929029811232,2840.64808512029,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,80,142.07778904717,399.763401705231,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,81,139.856725481566,392.09568423841,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,82,132.453905069848,371.704953580604,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,83,147.259545893285,412.486414896215,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,35,Kodiak slope,Central Gulf of Alaska,21720,Pacific cod,1,43,46.2511252896795,134.013958479543,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,2,59,2994.19102100919,11074.2893139817,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,2,60,3115.82028904928,11542.4478214348,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,2,61,2880.77481414434,10717.2496369426,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,2,62,3864.17260807516,14367.2473863543,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,2,63,5802.80958044701,21521.7557294938,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,2,64,3508.86670865934,13092.410499478,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,2,65,6453.58471633498,23968.3245274371,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,2,66,5305.92885867654,19744.3920098947,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,2,67,5644.02689083621,21021.9001816392,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,2,68,6525.7409710415,24238.1077488675,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,2,69,6668.68463692536,24759.1543866595,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,2,70,6289.32665260736,23394.3897593064,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,2,71,6738.10320457347,24991.8979979519,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,2,72,3913.64562140872,14565.622672377,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,2,73,4970.56851357528,18503.9234482882,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,2,74,4489.52681553175,16705.3686387517,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,2,75,3766.59542493725,13989.016619378,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,2,76,2113.84578433311,7876.60155182235,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,2,77,2686.98929139772,9979.30790805904,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,2,78,1201.23540157961,4477.86721877211,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,2,79,1680.90825609394,6257.90222323954,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,2,80,1413.59763511158,5231.65746785647,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,2,81,1341.44138040505,4961.874246426,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,2,82,529.145867847881,1978.41029049009,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,2,83,717.456016477674,2642.27279909763,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,2,84,263.204090394734,970.685340176033,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,2,85,264.57293392394,989.205145245047,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,2,86,72.1562547065292,269.783221430467,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,2,87,48.1041698043528,179.855480953645,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,2,88,48.1041698043528,179.855480953645,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,2,89,215.099920590381,790.829859222388,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,31,Shelikof Trough,Central Gulf of Alaska,21720,Pacific cod,2,90,24.0520849021764,89.9277404768224,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,1,93,7.35594615636052,20.6655425248705,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,1,96,7.35594615636052,20.6655425248705,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,1,97,7.35594615636052,20.6655425248705,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,100,14.711892312721,41.331085049741,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,103,7.35594615636052,20.6655425248705,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,104,7.35594615636052,20.6655425248705,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,41,14.711892312721,41.331085049741,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,42,7.35594615636052,20.6655425248705,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,43,14.711892312721,41.331085049741,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,44,103.076994699764,288.767971614057,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,45,58.8475692508841,165.324340198964,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,46,242.93372018133,680.863655852467,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,47,316.63380451101,886.694645499977,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,48,486.054937384093,1360.62806423667,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,49,604.078195673368,1689.35306156515,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,50,604.171944184085,1688.80343783102,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,28,Shumagin Gully,Western Gulf of Alaska,21720,Pacific cod,2,63,203.532009729909,613.269722799735,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,28,Shumagin Gully,Western Gulf of Alaska,21720,Pacific cod,2,64,252.818329555696,762.69092375658,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,1,43,24.6684559637402,70.232709165048007,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,1,44,24.6684559637402,70.232709165048007,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,1,45,3.20686195685211,9.37008055200252,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,1,46,3.20686195685211,9.37008055200252,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,1,47,92.753319786795,264.554643181673,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,1,48,135.676507800571,386.279900407764,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,1,49,136.662947491648,391.007835658736,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,1,50,266.912171069591,763.275510213467,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,1,51,340.917538960812,973.973637708612,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,38,W Yakutat slope,West Yakutat,21720,Pacific cod,2,64,1128.70079477309,2725.33615248448,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,38,W Yakutat slope,West Yakutat,21720,Pacific cod,2,65,1094.36910571031,2637.84565658377,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,38,W Yakutat slope,West Yakutat,21720,Pacific cod,2,66,838.685993051785,2024.35107047347,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,38,W Yakutat slope,West Yakutat,21720,Pacific cod,2,67,238.793969990631,579.31096260944,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,38,W Yakutat slope,West Yakutat,21720,Pacific cod,2,68,366.635526319895,886.058255664589,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,38,W Yakutat slope,West Yakutat,21720,Pacific cod,2,69,494.477082649159,1192.80554871974,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,38,W Yakutat slope,West Yakutat,21720,Pacific cod,2,70,88.5820199310008,218.050935643433,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,38,W Yakutat slope,West Yakutat,21720,Pacific cod,2,71,538.76809261466,1301.83101654145,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,38,W Yakutat slope,West Yakutat,21720,Pacific cod,2,72,300.086566997837,722.520053932014,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,1,72,125.315159200854,360.619416327184,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,1,73,80.9123116504632,231.802256224635,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,1,74,83.625953761777,238.808369151152,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,1,75,74.498587736759,213.06209512063,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,1,76,40.2095459024624,114.719144299575,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,1,77,15.5410899387222,44.4864351345265,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,1,78,15.5410899387222,44.4864351345265,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,1,80,15.5410899387222,44.4864351345265,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,1,83,12.3342279818701,35.116354582524004,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,2,44,12.3342279818701,35.116354582524004,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,2,45,61.6711399093505,175.58177291262,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,2,46,40.2095459024624,114.719144299575,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,2,47,166.758687678016,475.252770676817,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,2,48,80.4190918049249,229.438288599149,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,2,49,235.336771346609,671.938672318928,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,2,50,180.079355350962,515.097060510313,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,2,51,244.957357217165,700.048913974936,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,2,52,242.243715105851,693.042801048419,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,2,53,302.680872440503,868.710363910981,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,2,54,283.43970069939,812.489880598966,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,2,55,442.057462043465,1266.72431249623,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,2,56,352.51100421352203,1011.53974986656,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,2,57,496.821658193573,1421.20195667936,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,2,58,367.065654461167,1051.29824975012,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,2,59,479.553365834613,1374.43734386929,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,30,Chirikof slope,Central Gulf of Alaska,21720,Pacific cod,2,60,372.986158529333,1067.67444322864,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,51,736.95396904144,2058.58470834217,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,52,798.49134441151,2228.8286473373,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,53,1080.66023021704,3019.31367394562,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,54,776.517254453145,2166.28239602856,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,55,1042.0344299125,2906.11974891793,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,56,877.420059842663,2447.10783830873,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,57,1296.71934912604,3623.25919409597,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,58,1164.40606682226,3250.72980491417,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,59,1193.92359995842,3332.84235127953,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,60,1216.63731963169,3392.77618084561,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,61,1233.71089827609,3440.95054776098,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,62,1280.20826154594,3571.78708477583,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,63,1186.7551508235,3311.0775612864,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,64,813.307343605772,2267.82554052254,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,65,935.949867676864,2612.57129344677,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,66,857.854530471335,2391.13005699856,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,67,602.054987500022,1678.80152849969,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,68,552.737553715744,1542.08526015948,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
1993,United States,81,Ocean Prowler,199301,25,Shumagin Slope,Western Gulf of Alaska,21720,Pacific cod,2,69,489.260360312219,1362.52473249513,2021-07-24T02:17:54Z,2023-09-12T20:09:22Z
